mean_prediction,std_prediction,entropy,S,mean_prediction_05,std_prediction_05,entropy_five,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.416,0.4928934976239796,0.9795438195294625,1,0.4928934976239796,0.0,0.9998542760386224,-0.6602153854719823,-0.9739216547470424,-1.2751976137494878,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.219,0.41356861583055354,0.7583373241205442,1,0.41356861583055354,0.0,0.9783363742930397,-0.12410063636691375,0.17682112744551565,1.7337717777727755,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.391,0.48797438457361664,0.965441852409956,0,0.48797438457361664,0.0,0.9995826878444263,-0.6602153854719823,-0.6790458829240714,0.22928708201164383,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.195,0.3962007067131506,0.7118146702143198,1,0.3962007067131506,0.0,0.9686847191226496,0.054604280001442455,1.2783077549277344,3.238256473533907,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0.118,0.32260812141048156,0.5235844710556565,1,0.32260812141048156,0.0,0.9071951753649349,0.5907190291065111,0.9447543314194634,3.238256473533907,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.746,0.4352975993501457,0.8175566363115494,1,0.4352975993501457,0.0,0.9878866604206594,0.5907190291065111,0.23896983271762162,-0.2722078165754,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.866,0.3406523154185217,0.5683070291874017,1,0.3406523154185217,0.0,0.9254415585784208,-1.106977676392873,-0.02053406961537408,-0.5229552658689219,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.242,0.42829429134649927,0.7983504203079477,0,0.42829429134649927,0.0,0.985112887451824,2.6458255673426074,-0.7709466279541005,-0.2722078165754,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.932,0.251745903640953,0.3584153246392746,0,0.251745903640953,0.0,0.8140336074692875,-1.017625218208695,-0.43177337471377747,-0.2722078165754,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.621,0.4851381246614206,0.9573326906403243,0,0.4851381246614206,0.0,0.9993625946113093,-0.7495678436561605,0.07037494075605753,-0.5229552658689219,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.304,0.4599826083668816,0.8861256474645222,1,0.4599826083668816,0.0,0.9953744148128331,-0.03474817818273565,1.7943403556179334,2.235266676359819,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.414,0.4925484747717732,0.9785531675659291,1,0.4925484747717732,0.0,0.9998397821261222,-0.8389203018403386,-0.005327471516880064,-0.0214603672818781,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.642,0.47941214002150595,0.9410105056689646,1,0.47941214002150595,0.0,0.9987766527998498,-0.21345309455109185,0.8726882795613832,-0.2722078165754,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.518,0.4996758949559204,0.9990649315776107,1,0.4996758949559204,0.0,0.9999996969068333,0.5907190291065111,-0.6370624490434467,-1.442362579945169,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.635,0.4814301610825811,0.9467554496831931,1,0.4814301610825811,0.0,0.9990047763396173,-0.21345309455109185,-0.11772406615792279,-1.0244501644559658,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.223,0.4162583332499183,0.7656077043870684,1,0.4162583332499183,0.0,0.9796700457653833,-0.48151046910362616,-0.5312774187930536,0.22928708201164383,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.614,0.4868305660083393,0.9621696332193179,1,0.4868305660083393,0.0,0.9994995174041194,-1.017625218208695,-0.36598830902681423,1.2322768791857315,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.229,0.4201892430798294,0.7762640017033954,1,0.4201892430798294,0.0,0.9815419125974703,-0.21345309455109185,0.9450849096389959,1.7337717777727755,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0.392,0.4881966816765555,0.9660780975952254,1,0.4881966816765555,0.0,0.9995979749468289,0.5907190291065111,2.329546493041016,1.2322768791857315,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.344,0.4750410508577127,0.9285950940151024,1,0.4750410508577127,0.0,0.9982018014978791,0.23330919636979866,-0.1887983833574057,-0.7737027151624438,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.599,0.49010100999691897,0.9715325521731815,1,0.49010100999691897,0.0,0.999717242143678,-1.106977676392873,-0.8423515233731159,-0.6901202320646033,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.536,0.4987023160162784,0.9962572968375276,0,0.4987023160162784,0.0,0.9999951410446168,0.7694239454748673,-0.5121038820601698,-0.7737027151624438,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.644,0.4788152044369519,0.9393127137322361,1,0.4788152044369519,0.0,0.9987046620098639,-0.30280555273527,-0.6281368371160697,-0.2722078165754,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.557,0.4967403748438413,0.9906049558738163,1,0.4967403748438413,0.0,0.9999693420626367,-0.6602153854719823,-0.6965665285592928,-1.2751976137494878,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0.339,0.47336983427337237,0.9238585576022822,1,0.47336983427337237,0.0,0.997952811740753,0.054604280001442455,-0.11607117506026039,1.2322768791857315,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.387,0.4870636508712183,0.9628362283917512,1,0.4870636508712183,0.0,0.9995170785975505,0.054604280001442455,-0.22152562709112109,0.22928708201164383,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.252,0.43416126036301306,0.8144326879441559,1,0.43416126036301306,0.0,0.9874561879512342,-0.48151046910362616,-0.18780664869880825,1.2322768791857315,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0.34,0.4737087712930805,0.9248187049730301,0,0.4737087712930805,0.0,0.9980046154394357,1.4842436109482922,-0.42879817073798515,-0.7737027151624438,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.416,0.4928934976239796,0.9795438195294625,1,0.4928934976239796,0.0,0.9998542760386224,0.7694239454748673,0.018143582069925918,-0.10504285037971874,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.663,0.47268488446321194,0.9219189385491551,0,0.47268488446321194,0.0,0.9978460935077742,-1.106977676392873,0.9252502164670472,1.2322768791857315,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.363,0.4808648458766766,0.9451452706123662,1,0.4808648458766766,0.0,0.9989432444790177,-0.3921580109194481,0.3447548629680148,1.2322768791857315,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.354,0.4782091592598368,0.9375897508004304,0,0.4782091592598368,0.0,0.9986294651882837,2.288415734605895,-0.46879813530141506,-0.7737027151624438,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.819,0.38501818138887933,0.6822597925960409,0,0.38501818138887933,0.0,0.9615092354893857,-0.8389203018403386,0.10541623202650027,0.22928708201164383,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.501,0.499998999999,0.9999971146079947,0,0.499998999999,0.0,0.9999999999971148,-0.21345309455109185,-0.1980545735043151,0.7307819805986877,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.7,0.45825756949558394,0.8812908992306927,1,0.45825756949558394,0.0,0.9949665518088608,-0.30280555273527,-0.22648430038410824,-0.0214603672818781,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0.391,0.48797438457361664,0.965441852409956,1,0.48797438457361664,0.0,0.9995826878444263,1.2161862363957578,-0.7167317999507741,-0.7737027151624438,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.542,0.49823287727728277,0.9949041692998883,1,0.49823287727728277,0.0,0.999990989708086,1.7523009855008265,1.137812011626431,0.22928708201164383,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.867,0.33957473404244903,0.5656086658870978,0,0.33957473404244903,0.0,0.9244111732020717,-0.48151046910362616,-0.8304507074699466,-1.0244501644559658,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.324,0.46799999999999997,0.9086783848007121,0,0.46799999999999997,0.0,0.997043340210421,-0.8389203018403386,-0.9325993773054826,-0.7737027151624438,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0.968,0.17600000000000002,0.2043246709802797,0,0.17600000000000002,0.0,0.6712478853829509,-1.106977676392873,-0.9352440030617424,-1.442362579945169,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.787,0.4094276492861712,0.7471781328795917,0,0.4094276492861712,0.0,0.9761989555227981,-1.106977676392873,-0.06483155103272621,0.22928708201164383,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.376,0.48438001610305936,0.9551678918612524,1,0.48438001610305936,0.0,0.9992958967309893,0.054604280001442455,1.0948368430872089,0.7307819805986877,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.248,0.43185182644050485,0.8080927832245586,0,0.43185182644050485,0.0,0.9865579475483344,1.7523009855008265,-0.6040046270901989,0.22928708201164383,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.346,0.4756931784249171,0.9304448940240344,1,0.4756931784249171,0.0,0.9982945771826004,-0.7495678436561605,-0.20169093391917237,1.2322768791857315,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.287,0.4523615810388853,0.8648143527316725,1,0.4523615810388853,0.0,0.9934418978784765,0.7694239454748673,-0.5375584049641706,-0.7737027151624438,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0.328,0.46948482403587877,0.9128699190400288,1,0.46948482403587877,0.0,0.9973115236927081,0.054604280001442455,-0.5015253790351305,-0.2722078165754,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
0.749,0.4335885146080325,0.8128592431848387,1,0.4335885146080325,0.0,0.9872363441448538,0.14395673818562058,0.08128402200062933,-1.2751976137494878,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.831,0.3747519179403889,0.6554120818442417,0,0.3747519179403889,0.0,0.9542509855465928,-0.9282727600245168,-0.7058227187062023,-0.7737027151624438,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.662,0.4730285403651665,0.9228919718923305,0,0.4730285403651665,0.0,0.9978999760372158,-1.106977676392873,-0.7372276495617877,-0.7737027151624438,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.752,0.43185182644050485,0.8080927832245586,1,0.43185182644050485,0.0,0.9865579475483344,-0.7495678436561605,-0.769954893295503,-0.7737027151624438,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.89,0.3128897569432403,0.49991595816452794,0,0.3128897569432403,0.0,0.8964810725002337,-1.3750350509454072,0.41153166331357544,-0.7737027151624438,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.241,0.4276903085177405,0.7966992933903274,1,0.4276903085177405,0.0,0.9848601509703112,1.9310059018691828,-0.39838497454099714,1.2322768791857315,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.556,0.4968541033341679,0.9909324035683699,1,0.4968541033341679,0.0,0.9999714440701579,-0.3921580109194481,0.9652501810304771,0.7307819805986877,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.502,0.4999959999839998,0.9999884584088952,1,0.4999959999839998,0.0,0.9999999999538334,1.7523009855008265,-0.6668144888013697,-0.7737027151624438,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.913,0.28183505814571763,0.4263761318876529,0,0.28183505814571763,0.0,0.857939172829661,-1.106977676392873,-0.7124342830968519,-0.9408676813581252,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.275,0.44651427748729383,0.8485481782946158,1,0.44651427748729383,0.0,0.9917298849606011,-0.5708629272878043,-0.17656698923470399,0.22928708201164383,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.776,0.41692205506545227,0.7674044165839726,1,0.41692205506545227,0.0,0.9799925354711032,1.3055386945799359,-0.39309572302847745,-0.0214603672818781,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.479,0.4995588053472784,0.9987271686073539,0,0.4995588053472784,0.0,0.9999994383508949,-0.7495678436561605,-0.34417014653767064,-0.2722078165754,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5,0.5,1.0,0,0.5,0.0,1.0,-0.48151046910362616,1.5546711464568865,1.2322768791857315,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.598,0.49030194778320024,0.9721085036376909,1,0.49030194778320024,0.0,0.9997286056481556,-0.12410063636691375,-0.1871454922597433,-0.2722078165754,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.526,0.49932354240512244,0.9980485963165613,1,0.49932354240512244,0.0,0.9999986796598757,-0.30280555273527,0.875332905317643,-0.7737027151624438,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.46,0.49839743177508444,0.9953784388202257,1,0.49839743177508444,0.0,0.9999925896566134,0.23330919636979866,-1.01226872821281,-1.2751976137494878,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.154,0.3609487498246808,0.6197604376555949,0,0.3609487498246808,0.0,0.9434679056865385,2.020358360053361,-1.0066488984807578,-0.7737027151624438,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.391,0.48797438457361664,0.965441852409956,1,0.48797438457361664,0.0,0.9995826878444263,-1.106977676392873,-0.7874755389307244,-0.9408676813581252,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.231,0.4214724190264412,0.7797504591523332,0,0.4214724190264412,0.0,0.9821331290694101,0.7694239454748673,0.9880600781782182,0.22928708201164383,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.309,0.4620811617021408,0.8920157558713484,1,0.4620811617021408,0.0,0.9958472896625643,1.1268337782115798,-0.7954094161995039,0.22928708201164383,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.324,0.46799999999999997,0.9086783848007121,1,0.46799999999999997,0.0,0.997043340210421,0.8587764036590454,-0.3725998734174638,0.22928708201164383,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.622,0.4848876158451565,0.9566172292852868,1,0.4848876158451565,0.0,0.9993409222547707,-1.017625218208695,-0.9825166884548868,-1.0244501644559658,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.676,0.4680000000000001,0.908678384800712,1,0.4680000000000001,0.0,0.9970433402104208,2.199063276421717,-0.3914428319308151,-0.7737027151624438,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.159,0.3656760861746363,0.6319118609672982,1,0.3656760861746363,0.0,0.9472941257464149,-0.21345309455109185,-0.89359114740065,-0.7737027151624438,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.721,0.4485075250204839,0.8540846597591107,0,0.4485075250204839,0.0,0.9923358792161983,-0.8389203018403386,-0.6535913600200706,-0.2722078165754,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.724,0.44701677820860364,0.8499431123430717,0,0.44701677820860364,0.0,0.9918848427199056,-0.5708629272878043,-0.416236198395751,-0.7737027151624438,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.734,0.44186423254207846,0.8356661472318525,1,0.44186423254207846,0.0,0.9902259599326597,-0.30280555273527,-0.24235205492166723,-1.0244501644559658,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.567,0.495490665906029,0.9870084402431715,1,0.495490665906029,0.0,0.9999413274115496,-1.196330134577051,-0.8010292459315561,-0.7737027151624438,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0.667,0.4712865370451398,0.9179621399872385,1,0.4712865370451398,0.0,0.9976197934976069,-0.30280555273527,-0.9021861811084946,-0.7737027151624438,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.338,0.4730285403651666,0.9228919718923306,0,0.4730285403651666,0.0,0.9978999760372158,-1.017625218208695,-0.9269795475734304,-0.7737027151624438,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.373,0.48360210917654195,0.9529477519400049,1,0.48360210917654195,0.0,0.9992240059448647,-1.106977676392873,-0.524004697963339,1.9845192270662972,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.057,0.23184261903282577,0.3154190889380808,1,0.23184261903282577,0.0,0.7812095989265324,-0.7495678436561605,3.503099172381315,3.238256473533907,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.568,0.49535441857320706,0.9866165198488093,0,0.49535441857320706,0.0,0.999937728269221,-0.9282727600245168,0.773845391921172,0.7307819805986877,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.546,0.49787950349457044,0.9938858724897721,0,0.49787950349457044,0.0,0.9999870257889384,-0.12410063636691375,-0.6297897282137321,0.22928708201164383,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.782,0.4128873938497033,0.7564987103663676,0,0.4128873938497033,0.0,0.9779917699321686,-0.9282727600245168,-0.709789657340592,0.062122115815962546,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.762,0.4258591316386206,0.7916985001248851,0,0.4258591316386206,0.0,0.9840807508031106,-0.5708629272878043,-0.9626819952829381,-1.2751976137494878,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.435,0.4957569969249047,0.987774655315947,1,0.4957569969249047,0.0,0.9999480534822034,1.5735960691324702,1.2194648318509531,2.235266676359819,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.78,0.41424630354415964,0.7601675029619656,1,0.41424630354415964,0.0,0.9786764517488098,-1.017625218208695,-0.13524471179314415,0.22928708201164383,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.231,0.4214724190264412,0.7797504591523332,1,0.4214724190264412,0.0,0.9821331290694101,0.23330919636979866,-0.22450083106691338,2.235266676359819,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.62,0.48538644398046393,0.9580420222262995,1,0.48538644398046393,0.0,0.9993837198216035,-1.106977676392873,-0.9157398881093262,-1.2751976137494878,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.453,0.49778609864077156,0.9936167534536142,1,0.49778609864077156,0.0,0.9999858576204838,-0.7495678436561605,-0.3197073582922672,0.22928708201164383,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.177,0.38166870450693224,0.6734699876903987,1,0.38166870450693224,0.0,0.9592120552983681,-0.48151046910362616,-0.39045109727221766,-0.2722078165754,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0.156,0.3628553430776512,0.6246538232507122,1,0.3628553430776512,0.0,0.9450278417216729,-0.9282727600245168,3.633346990877112,2.235266676359819,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0.694,0.46082968654373824,0.8885020591088226,0,0.46082968654373824,0.0,0.995568367652183,-0.21345309455109185,0.17715170566504812,-0.2722078165754,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.365,0.4814301610825811,0.9467554496831931,1,0.4814301610825811,0.0,0.9990047763396173,0.41201411273815486,-0.11673233149932535,0.7307819805986877,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.852,0.35509998591945907,0.6048125901165883,0,0.35509998591945907,0.0,0.9385404869929184,-0.5708629272878043,-0.8168970004691151,-1.0244501644559658,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.424,0.494190246767376,0.9832692110965185,0,0.494190246767376,0.0,0.9999026065657275,-0.6602153854719823,-0.8876407394490655,-1.0244501644559658,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.355,0.478513322698543,0.9384543826025638,1,0.478513322698543,0.0,0.9986674705841264,-0.03474817818273565,-0.24664957177558944,0.22928708201164383,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.588,0.49219508327491446,0.9775387286988186,1,0.49219508327491446,0.0,0.9998242243467665,1.0374813200274016,-0.6734260531920193,-0.7737027151624438,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.253,0.4347309512790641,0.8159984789708665,1,0.4347309512790641,0.0,0.9876729481302322,-0.30280555273527,-0.5124344602797023,-0.2722078165754,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.149,0.3560884721526379,0.6073321363584707,0,0.3560884721526379,0.0,0.9393883490260304,2.824530483710964,-0.7375582277813202,-1.0244501644559658,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.664,0.4723388614120164,0.9209394481940656,1,0.4723388614120164,0.0,0.9977911491832778,-0.48151046910362616,-0.11937695725558518,0.22928708201164383,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0.962,0.19119623427254,0.23304589256445057,0,0.19119623427254,0.0,0.7039671928433135,-0.9282727600245168,0.179135174982243,0.22928708201164383,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.194,0.395428881089887,0.7097645542842425,1,0.395428881089887,0.0,0.9682137777906197,2.913882941895142,3.790371645155039,-1.2751976137494878,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.553,0.4971830648765101,0.9918796925533511,1,0.4971830648765101,0.0,0.9999771039522616,-0.3921580109194481,-0.3729304516369963,1.2322768791857315,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.271,0.4444760960951668,0.8428959163008507,1,0.4444760960951668,0.0,0.9910862464670582,1.0374813200274016,-0.8922688345225201,-1.1080326475538065,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.933,0.25002199903208516,0.35462716719672516,0,0.25002199903208516,0.0,0.8113129902382019,-0.9282727600245168,-0.6602029244107201,-0.5229552658689219,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.334,0.471639692986076,0.9189610585062931,1,0.471639692986076,0.0,0.997678014523796,2.3777681927900733,-0.6916078552663056,-1.2751976137494878,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
