entropy_nodtype,entropy_float16,entropy_float32,entropy_float64,entropy_longdouble,S,priors_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M
0,0.0,0.0,0.0,0.0,0,0.2513788671557577,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,0.05432747722412909,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.9507,0.9506721,0.9506720926870659,0.9506720926870659,0,0.6454816470190149,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,1.4336872067455293,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,1.2366358168139007,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.1427239127074995,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,1,0.8425330369506435,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,1,0,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,0.6454816470190149,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.1427239127074995,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,0.2513788671557577,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,1,0,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,0.05432747722412909,1,0,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.1427239127074995,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,0,0,1,0,1
0,0.0,0.0,0.0,0.0,0,2.418944156403672,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,0,0,1,0,1
0,0.0,0.0,0.0,0.0,1,0.4484302570873863,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,0.05432747722412909,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,0.05432747722412909,0,1,1,0,0,0,1
0,0.952,0.9521954,0.9521953766259577,0.9521953766259577,0,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.05432747722412909,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,1.2366358168139007,0,1,0,0,1,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,1.039584426882272,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.4484302570873863,1,0,0,0,1,0,1
0,0.943,0.94268316,0.9426831892554922,0.9426831892554922,0,-0.1427239127074995,0,1,1,0,0,1,0
0,0.9443,0.9443308,0.94433082595598,0.94433082595598,0,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.1427239127074995,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,1.2366358168139007,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,1,0,0,1,0,0,1
0,0.9517,0.9514368,0.951436825808696,0.951436825808696,1,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,1,0,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,1,0,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,0.05432747722412909,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,0.2513788671557577,1,0,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,1,0,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,0.4484302570873863,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,1.8277899866087863,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,1,0,0,1
0,0.943,0.94268316,0.9426831892554922,0.9426831892554922,1,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,2.615995546335301,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.6454816470190149,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.2513788671557577,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.05432747722412909,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,3.2071497161301865,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.1427239127074995,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,1,0,0,0,1,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,1,0,0,0,1,1,0
0,0.9375,0.93758976,0.9375897508004305,0.9375897508004305,1,-0.5368266925707568,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,0,1,1,0
0,0.9644,0.9641512,0.9641511803032148,0.9641511803032148,0,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,1.6307385966771577,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.1427239127074995,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,0.4484302570873863,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,1,0,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,1.4336872067455293,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,1,0,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,3.6012524959934438,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,1,0,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,0.05432747722412909,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,1,0,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,0,0,1,0,1
0,0.0,0.0,0.0,0.0,1,0.05432747722412909,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,1.6307385966771577,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,1.039584426882272,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0,0.969,0.96916866,0.9691686336805818,0.9691686336805818,1,-0.5368266925707568,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,1.039584426882272,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.05432747722412909,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,0,1,0,1
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,1,0,0,0,1,0,1
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,0.2513788671557577,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,0.8425330369506435,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,1,0,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,0,1,0,1,0
0,0.935,0.934958,0.9349579708037452,0.9349579708037452,0,-0.5368266925707568,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,0,0,1,0,1
0,0.0,0.0,0.0,0.0,0,0.2513788671557577,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,0.05432747722412909,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,0.2513788671557577,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,1.8277899866087863,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,2.2218927664720436,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.1427239127074995,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,0.8425330369506435,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,2.615995546335301,0,1,0,1,0,1,0
0,0.9365,0.9367188,0.9367188103082079,0.9367188103082079,0,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,0.05432747722412909,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,0.2513788671557577,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,0.05432747722412909,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,1.6307385966771577,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,0,1,1,0
0,0.9307,0.9304449,0.9304448940240344,0.9304448940240344,0,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,0.2513788671557577,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.1427239127074995,0,1,0,0,1,1,0
0,0.917,0.9169567,0.9169567260822411,0.9169567260822411,0,2.0248413765404147,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,0.4484302570873863,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.2513788671557577,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,0.05432747722412909,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,1,0,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,0.05432747722412909,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,1.2366358168139007,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,0.05432747722412909,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.1427239127074995,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,1.4336872067455293,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,1.039584426882272,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,0.8425330369506435,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,2.418944156403672,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,0.2513788671557577,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,1,0,0,0,1,0,1
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,0.05432747722412909,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,3.995355275856701,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.2513788671557577,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,4.7835608355832155,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,1,0,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,0.8425330369506435,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,1,0,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.33977530263912814,0,1,0,0,1,1,0
0,0.94,0.94016474,0.9401647521318283,0.9401647521318283,0,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.9365,0.9367188,0.9367188103082079,0.9367188103082079,1,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,0.2513788671557577,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,1.4336872067455293,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,0.4484302570873863,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.1427239127074995,0,1,1,0,0,0,1
0,0.941,0.94101053,0.9410105056689646,0.9410105056689646,1,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,0.6454816470190149,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.1427239127074995,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,0,0,1,0,1
0,0.0,0.0,0.0,0.0,0,1.8277899866087863,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,1.8277899866087863,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.4484302570873863,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,0,1,0,0,1,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,0.2513788671557577,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,1.4336872067455293,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.4484302570873863,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.1427239127074995,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,1,0,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,0.2513788671557577,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,0,0,1,1,0
0,0.921,0.92093945,0.9209394481940656,0.9209394481940656,1,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,1,0.05432747722412909,1,0,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,1.2366358168139007,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,2.418944156403672,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.8425330369506435,0,1,1,0,0,1,0
0,0.934,0.9340681,0.934068055375491,0.934068055375491,0,-0.5368266925707568,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,0,1,0,0,1
0,0.0,0.0,0.0,0.0,1,0.6454816470190149,0,1,0,1,0,1,0
0,0.0,0.0,0.0,0.0,1,1.8277899866087863,0,1,1,0,0,1,0
0,0.9497,0.94990116,0.9499011703918125,0.9499011703918125,1,-0.1427239127074995,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,0.6454816470190149,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,1.4336872067455293,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,1.4336872067455293,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.33977530263912814,1,0,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,1,-0.5368266925707568,1,0,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0,0.0,0.0,0.0,0.0,0,-0.5368266925707568,1,0,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0,0.0,0.0,0.0,0.0,0,-0.1427239127074995,0,1,0,0,1,0,1
0,0.9395,0.9393127,0.9393127137322361,0.9393127137322361,1,-0.33977530263912814,0,1,0,1,0,0,1
